delta_t,ir_v_d,re_v_d,ta,tb1,tb2,tc,va,vb1,vb2,vc,bat_id
411,0.577,0.14465,2013/11/21 15:10,2013/11/21 15:16,2013/11/21 15:16,2013/11/21 15:23,3.72152,2.99987,3.14452,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57748,0.14417,2013/11/21 15:36,2013/11/21 15:42,2013/11/21 15:43,2013/11/21 15:49,3.72152,2.99987,3.14404,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57683,0.14514,2013/11/21 16:02,2013/11/21 16:08,2013/11/21 16:09,2013/11/21 16:16,3.72152,2.99955,3.14469,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.577,0.14481,2013/11/21 16:29,2013/11/21 16:35,2013/11/21 16:35,2013/11/21 16:42,3.72152,2.99971,3.14452,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57619,0.14158,2013/11/21 16:55,2013/11/21 17:01,2013/11/21 17:01,2013/11/21 17:08,3.72168,3.00391,3.14549,3.21467,cell_v_drop_MGL35_NCM_cell_2013_1
406,0.5778,0.14304,2013/11/21 17:21,2013/11/21 17:27,2013/11/21 17:27,2013/11/21 17:34,3.722,3.00116,3.1442,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57586,0.14514,2013/11/21 17:47,2013/11/21 17:53,2013/11/21 17:53,2013/11/21 18:00,3.72152,3.00052,3.14566,3.21467,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.14401,2013/11/21 18:13,2013/11/21 18:19,2013/11/21 18:19,2013/11/21 18:26,3.72184,2.99987,3.14388,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57635,0.1453,2013/11/21 18:39,2013/11/21 18:45,2013/11/21 18:45,2013/11/21 18:52,3.72152,2.99987,3.14517,3.21418,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57667,0.1453,2013/11/21 19:05,2013/11/21 19:11,2013/11/21 19:11,2013/11/21 19:18,3.72184,2.99987,3.14517,3.21418,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57715,0.14482,2013/11/21 19:31,2013/11/21 19:37,2013/11/21 19:37,2013/11/21 19:44,3.72184,2.99987,3.14469,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57667,0.14514,2013/11/21 19:57,2013/11/21 20:03,2013/11/21 20:03,2013/11/21 20:10,3.72168,2.99987,3.14501,3.21386,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57861,0.13786,2013/11/21 20:23,2013/11/21 20:29,2013/11/21 20:29,2013/11/21 20:36,3.72184,3.00537,3.14323,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57748,0.14417,2013/11/21 20:49,2013/11/21 20:55,2013/11/21 20:55,2013/11/21 21:02,3.72152,2.99987,3.14404,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57619,0.14222,2013/11/21 21:15,2013/11/21 21:21,2013/11/21 21:22,2013/11/21 21:28,3.72168,3.00327,3.14549,3.21467,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.5778,0.14417,2013/11/21 21:41,2013/11/21 21:48,2013/11/21 21:48,2013/11/21 21:54,3.72184,2.99987,3.14404,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57667,0.14514,2013/11/21 22:08,2013/11/21 22:14,2013/11/21 22:14,2013/11/21 22:21,3.72168,2.99987,3.14501,3.21402,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57829,0.14368,2013/11/21 22:34,2013/11/21 22:40,2013/11/21 22:40,2013/11/21 22:47,3.72184,2.99987,3.14355,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57667,0.14498,2013/11/21 23:00,2013/11/21 23:06,2013/11/21 23:06,2013/11/21 23:13,3.72152,2.99987,3.14485,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57651,0.14109,2013/11/21 23:26,2013/11/21 23:32,2013/11/21 23:32,2013/11/21 23:39,3.72184,3.00424,3.14533,3.21418,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.5778,0.14336,2013/11/21 23:52,2013/11/21 23:58,2013/11/21 23:58,2013/11/22 0:05,3.72184,3.00068,3.14404,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57699,0.14498,2013/11/22 0:18,2013/11/22 0:24,2013/11/22 0:24,2013/11/22 0:31,3.72184,2.99987,3.14485,3.21386,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57764,0.13916,2013/11/22 0:44,2013/11/22 0:50,2013/11/22 0:50,2013/11/22 0:57,3.72184,3.00504,3.1442,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57909,0.13787,2013/11/22 1:10,2013/11/22 1:16,2013/11/22 1:16,2013/11/22 1:23,3.72184,3.00488,3.14275,3.21176,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57651,0.14385,2013/11/22 1:36,2013/11/22 1:42,2013/11/22 1:42,2013/11/22 1:49,3.72152,3.00116,3.14501,3.21386,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.14401,2013/11/22 2:02,2013/11/22 2:08,2013/11/22 2:08,2013/11/22 2:15,3.72184,2.99987,3.14388,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57699,0.14094,2013/11/22 2:28,2013/11/22 2:34,2013/11/22 2:34,2013/11/22 2:41,3.72168,3.00375,3.14469,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57942,0.14271,2013/11/22 2:54,2013/11/22 3:00,2013/11/22 3:01,2013/11/22 3:07,3.72184,2.99971,3.14242,3.21111,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57716,0.14093,2013/11/22 3:21,2013/11/22 3:27,2013/11/22 3:27,2013/11/22 3:34,3.72168,3.00359,3.14452,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57764,0.14449,2013/11/22 3:47,2013/11/22 3:53,2013/11/22 3:53,2013/11/22 4:00,3.722,2.99987,3.14436,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.14401,2013/11/22 4:13,2013/11/22 4:19,2013/11/22 4:19,2013/11/22 4:26,3.72184,2.99987,3.14388,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57683,0.14013,2013/11/22 4:39,2013/11/22 4:45,2013/11/22 4:45,2013/11/22 4:52,3.72184,3.00488,3.14501,3.21402,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57764,0.14433,2013/11/22 5:05,2013/11/22 5:11,2013/11/22 5:11,2013/11/22 5:18,3.72184,2.99987,3.1442,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57764,0.14465,2013/11/22 5:31,2013/11/22 5:37,2013/11/22 5:37,2013/11/22 5:44,3.722,2.99971,3.14436,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57764,0.14465,2013/11/22 5:57,2013/11/22 6:03,2013/11/22 6:03,2013/11/22 6:10,3.72216,2.99987,3.14452,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57845,0.14368,2013/11/22 6:23,2013/11/22 6:29,2013/11/22 6:29,2013/11/22 6:36,3.722,2.99987,3.14355,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57732,0.14239,2013/11/22 6:49,2013/11/22 6:55,2013/11/22 6:55,2013/11/22 7:02,3.72184,3.00213,3.14452,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57845,0.14368,2013/11/22 7:15,2013/11/22 7:21,2013/11/22 7:21,2013/11/22 7:28,3.722,2.99987,3.14355,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.14417,2013/11/22 7:41,2013/11/22 7:47,2013/11/22 7:47,2013/11/22 7:54,3.722,2.99987,3.14404,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.5778,0.14433,2013/11/22 8:07,2013/11/22 8:13,2013/11/22 8:14,2013/11/22 8:20,3.722,2.99987,3.1442,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57828,0.13641,2013/11/22 8:33,2013/11/22 8:40,2013/11/22 8:40,2013/11/22 8:47,3.722,3.00731,3.14372,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57909,0.13997,2013/11/22 9:00,2013/11/22 9:06,2013/11/22 9:06,2013/11/22 9:13,3.722,3.00294,3.14291,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57812,0.13803,2013/11/22 9:26,2013/11/22 9:32,2013/11/22 9:32,2013/11/22 9:39,3.72184,3.00569,3.14372,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57812,0.14401,2013/11/22 9:52,2013/11/22 9:58,2013/11/22 9:58,2013/11/22 10:05,3.722,2.99987,3.14388,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57747,0.14482,2013/11/22 10:18,2013/11/22 10:24,2013/11/22 10:24,2013/11/22 10:31,3.72216,2.99987,3.14469,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57877,0.14352,2013/11/22 10:44,2013/11/22 10:50,2013/11/22 10:50,2013/11/22 10:57,3.72216,2.99987,3.14339,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57828,0.139,2013/11/22 11:10,2013/11/22 11:16,2013/11/22 11:16,2013/11/22 11:23,3.722,3.00472,3.14372,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57748,0.14012,2013/11/22 11:36,2013/11/22 11:42,2013/11/22 11:42,2013/11/22 11:49,3.722,3.0044,3.14452,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57812,0.14417,2013/11/22 12:02,2013/11/22 12:08,2013/11/22 12:08,2013/11/22 12:15,3.72216,2.99987,3.14404,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57731,0.14029,2013/11/22 12:28,2013/11/22 12:34,2013/11/22 12:34,2013/11/22 12:41,3.72216,3.00456,3.14485,3.21418,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58152,0.1411,2013/11/22 12:54,2013/11/22 13:00,2013/11/22 13:00,2013/11/22 13:07,3.72249,2.99987,3.14097,3.20998,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57651,0.1453,2013/11/22 13:20,2013/11/22 13:26,2013/11/22 13:26,2013/11/22 13:33,3.72168,2.99987,3.14517,3.21434,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58151,0.14029,2013/11/22 13:46,2013/11/22 13:52,2013/11/22 13:53,2013/11/22 14:00,3.72232,3.00052,3.14081,3.20998,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57699,0.14449,2013/11/22 14:13,2013/11/22 14:19,2013/11/22 14:19,2013/11/22 14:26,3.72168,3.0002,3.14469,3.21386,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57747,0.14498,2013/11/22 14:39,2013/11/22 14:45,2013/11/22 14:45,2013/11/22 14:52,3.72232,2.99987,3.14485,3.21402,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58087,0.14158,2013/11/22 15:05,2013/11/22 15:11,2013/11/22 15:11,2013/11/22 15:18,3.72232,2.99987,3.14145,3.21079,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57812,0.14417,2013/11/22 15:31,2013/11/22 15:37,2013/11/22 15:37,2013/11/22 15:44,3.722,2.99971,3.14388,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57828,0.14417,2013/11/22 15:57,2013/11/22 16:03,2013/11/22 16:03,2013/11/22 16:10,3.72232,2.99987,3.14404,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58022,0.14223,2013/11/22 16:23,2013/11/22 16:29,2013/11/22 16:29,2013/11/22 16:36,3.72232,2.99987,3.1421,3.21127,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57699,0.14352,2013/11/22 16:49,2013/11/22 16:55,2013/11/22 16:55,2013/11/22 17:02,3.722,3.00149,3.14501,3.21418,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.58055,0.14207,2013/11/22 17:15,2013/11/22 17:21,2013/11/22 17:21,2013/11/22 17:28,3.72249,2.99987,3.14194,3.21095,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57731,0.14482,2013/11/22 17:41,2013/11/22 17:47,2013/11/22 17:47,2013/11/22 17:54,3.722,2.99987,3.14469,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57877,0.14385,2013/11/22 18:07,2013/11/22 18:13,2013/11/22 18:13,2013/11/22 18:20,3.72249,2.99987,3.14372,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57877,0.14401,2013/11/22 18:33,2013/11/22 18:39,2013/11/22 18:39,2013/11/22 18:46,3.72265,2.99987,3.14388,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57813,0.14449,2013/11/22 18:59,2013/11/22 19:05,2013/11/22 19:06,2013/11/22 19:12,3.72249,2.99987,3.14436,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57894,0.13818,2013/11/22 19:26,2013/11/22 19:32,2013/11/22 19:32,2013/11/22 19:38,3.72249,3.00537,3.14355,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.5778,0.14045,2013/11/22 19:52,2013/11/22 19:58,2013/11/22 19:58,2013/11/22 20:05,3.72232,3.00407,3.14452,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
416,0.57941,0.14304,2013/11/22 20:18,2013/11/22 20:24,2013/11/22 20:24,2013/11/22 20:31,3.72232,2.99987,3.14291,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58006,0.14223,2013/11/22 20:44,2013/11/22 20:50,2013/11/22 20:50,2013/11/22 20:57,3.72216,2.99987,3.1421,3.21144,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.5778,0.14433,2013/11/22 21:10,2013/11/22 21:16,2013/11/22 21:16,2013/11/22 21:23,3.722,2.99987,3.1442,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57894,0.14368,2013/11/22 21:36,2013/11/22 21:42,2013/11/22 21:42,2013/11/22 21:49,3.72249,2.99987,3.14355,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57828,0.14417,2013/11/22 22:02,2013/11/22 22:08,2013/11/22 22:08,2013/11/22 22:15,3.72232,2.99987,3.14404,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.58038,0.14239,2013/11/22 22:28,2013/11/22 22:34,2013/11/22 22:34,2013/11/22 22:41,3.72232,2.99955,3.14194,3.21111,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57812,0.14401,2013/11/22 22:54,2013/11/22 23:00,2013/11/22 23:00,2013/11/22 23:07,3.722,2.99987,3.14388,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57991,0.1377,2013/11/22 23:20,2013/11/22 23:26,2013/11/22 23:26,2013/11/22 23:33,3.72249,3.00488,3.14258,3.21208,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58006,0.14223,2013/11/22 23:46,2013/11/22 23:52,2013/11/22 23:52,2013/11/22 23:59,3.72216,2.99987,3.1421,3.21111,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.5791,0.13851,2013/11/23 0:12,2013/11/23 0:18,2013/11/23 0:19,2013/11/23 0:25,3.72265,3.00504,3.14355,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57909,0.13657,2013/11/23 0:39,2013/11/23 0:45,2013/11/23 0:45,2013/11/23 0:52,3.72232,3.00666,3.14323,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58232,0.14029,2013/11/23 1:05,2013/11/23 1:11,2013/11/23 1:11,2013/11/23 1:18,3.72232,2.99971,3.14,3.2095,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58071,0.14142,2013/11/23 1:31,2013/11/23 1:37,2013/11/23 1:37,2013/11/23 1:44,3.722,2.99987,3.14129,3.21063,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57893,0.1432,2013/11/23 1:57,2013/11/23 2:03,2013/11/23 2:03,2013/11/23 2:10,3.722,2.99987,3.14307,3.21192,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57844,0.14061,2013/11/23 2:23,2013/11/23 2:29,2013/11/23 2:29,2013/11/23 2:36,3.72232,3.00327,3.14388,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57926,0.14336,2013/11/23 2:49,2013/11/23 2:55,2013/11/23 2:55,2013/11/23 3:02,3.72249,2.99987,3.14323,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57942,0.13802,2013/11/23 3:15,2013/11/23 3:21,2013/11/23 3:21,2013/11/23 3:28,3.72265,3.00521,3.14323,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58023,0.14239,2013/11/23 3:41,2013/11/23 3:47,2013/11/23 3:47,2013/11/23 3:54,3.72249,2.99987,3.14226,3.21176,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57909,0.13786,2013/11/23 4:07,2013/11/23 4:13,2013/11/23 4:13,2013/11/23 4:20,3.72232,3.00537,3.14323,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57829,0.14093,2013/11/23 4:33,2013/11/23 4:39,2013/11/23 4:39,2013/11/23 4:46,3.72249,3.00327,3.1442,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58168,0.14061,2013/11/23 4:59,2013/11/23 5:05,2013/11/23 5:05,2013/11/23 5:12,3.72265,3.00036,3.14097,3.21014,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57796,0.14255,2013/11/23 5:25,2013/11/23 5:31,2013/11/23 5:32,2013/11/23 5:38,3.72216,3.00165,3.1442,3.2137,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58023,0.14255,2013/11/23 5:52,2013/11/23 5:58,2013/11/23 5:58,2013/11/23 6:05,3.72265,2.99987,3.14242,3.21192,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57894,0.13964,2013/11/23 6:18,2013/11/23 6:24,2013/11/23 6:24,2013/11/23 6:31,3.72249,3.00391,3.14355,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57942,0.14352,2013/11/23 6:44,2013/11/23 6:50,2013/11/23 6:50,2013/11/23 6:57,3.72281,2.99987,3.14339,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57861,0.14417,2013/11/23 7:10,2013/11/23 7:16,2013/11/23 7:16,2013/11/23 7:23,3.72265,2.99987,3.14404,3.21354,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57877,0.14401,2013/11/23 7:36,2013/11/23 7:42,2013/11/23 7:42,2013/11/23 7:49,3.72265,2.99987,3.14388,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.14498,2013/11/23 8:02,2013/11/23 8:08,2013/11/23 8:08,2013/11/23 8:15,3.72281,2.99987,3.14485,3.21451,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58071,0.14174,2013/11/23 8:28,2013/11/23 8:34,2013/11/23 8:34,2013/11/23 8:41,3.72297,3.00052,3.14226,3.2116,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.58185,0.14077,2013/11/23 8:54,2013/11/23 9:00,2013/11/23 9:00,2013/11/23 9:07,3.72249,2.99987,3.14064,3.21063,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57942,0.14336,2013/11/23 9:20,2013/11/23 9:26,2013/11/23 9:26,2013/11/23 9:33,3.72265,2.99987,3.14323,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57796,0.1411,2013/11/23 9:46,2013/11/23 9:52,2013/11/23 9:52,2013/11/23 9:59,3.72265,3.00359,3.14469,3.21434,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.5799,0.1432,2013/11/23 10:12,2013/11/23 10:18,2013/11/23 10:18,2013/11/23 10:25,3.72297,2.99987,3.14307,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58087,0.13771,2013/11/23 10:38,2013/11/23 10:44,2013/11/23 10:45,2013/11/23 10:51,3.72265,3.00407,3.14178,3.21127,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57877,0.14256,2013/11/23 11:05,2013/11/23 11:11,2013/11/23 11:11,2013/11/23 11:18,3.72249,3.00116,3.14372,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57942,0.14368,2013/11/23 11:31,2013/11/23 11:37,2013/11/23 11:37,2013/11/23 11:44,3.72297,2.99987,3.14355,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58217,0.13527,2013/11/23 11:57,2013/11/23 12:03,2013/11/23 12:03,2013/11/23 12:10,3.72281,3.00537,3.14064,3.21047,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57812,0.14417,2013/11/23 12:23,2013/11/23 12:29,2013/11/23 12:29,2013/11/23 12:36,3.72232,3.00003,3.1442,3.21386,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57974,0.14223,2013/11/23 12:49,2013/11/23 12:55,2013/11/23 12:55,2013/11/23 13:02,3.72297,3.001,3.14323,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57909,0.14159,2013/11/23 13:15,2013/11/23 13:21,2013/11/23 13:21,2013/11/23 13:28,3.72281,3.00213,3.14372,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.5799,0.13835,2013/11/23 13:41,2013/11/23 13:47,2013/11/23 13:47,2013/11/23 13:54,3.72281,3.00456,3.14291,3.21208,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57974,0.14304,2013/11/23 14:07,2013/11/23 14:13,2013/11/23 14:13,2013/11/23 14:20,3.72265,2.99987,3.14291,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57942,0.14352,2013/11/23 14:33,2013/11/23 14:39,2013/11/23 14:39,2013/11/23 14:46,3.72281,2.99987,3.14339,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58039,0.14271,2013/11/23 14:59,2013/11/23 15:05,2013/11/23 15:05,2013/11/23 15:12,3.72297,2.99987,3.14258,3.21208,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57893,0.14385,2013/11/23 15:25,2013/11/23 15:31,2013/11/23 15:31,2013/11/23 15:38,3.72265,2.99987,3.14372,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.58055,0.14255,2013/11/23 15:51,2013/11/23 15:57,2013/11/23 15:58,2013/11/23 16:04,3.72297,2.99987,3.14242,3.21176,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58007,0.14287,2013/11/23 16:18,2013/11/23 16:24,2013/11/23 16:24,2013/11/23 16:31,3.72265,2.99971,3.14258,3.21208,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.58006,0.14288,2013/11/23 16:44,2013/11/23 16:50,2013/11/23 16:50,2013/11/23 16:57,3.72281,2.99987,3.14275,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57974,0.1432,2013/11/23 17:10,2013/11/23 17:16,2013/11/23 17:16,2013/11/23 17:23,3.72281,2.99987,3.14307,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57909,0.14078,2013/11/23 17:36,2013/11/23 17:42,2013/11/23 17:42,2013/11/23 17:49,3.72281,3.00294,3.14372,3.21321,cell_v_drop_MGL35_NCM_cell_2013_1
410,0.57974,0.14336,2013/11/23 18:02,2013/11/23 18:08,2013/11/23 18:08,2013/11/23 18:15,3.72297,2.99987,3.14323,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57909,0.14175,2013/11/23 18:28,2013/11/23 18:34,2013/11/23 18:34,2013/11/23 18:41,3.72281,3.00197,3.14372,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57942,0.14368,2013/11/23 18:54,2013/11/23 19:00,2013/11/23 19:00,2013/11/23 19:07,3.72297,2.99987,3.14355,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58087,0.14045,2013/11/23 19:20,2013/11/23 19:26,2013/11/23 19:26,2013/11/23 19:33,3.72297,3.00165,3.1421,3.21144,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58087,0.13738,2013/11/23 19:46,2013/11/23 19:52,2013/11/23 19:52,2013/11/23 19:59,3.72297,3.00472,3.1421,3.21176,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58007,0.13931,2013/11/23 20:12,2013/11/23 20:18,2013/11/23 20:18,2013/11/23 20:25,3.72265,3.00327,3.14258,3.21192,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.58168,0.13722,2013/11/23 20:38,2013/11/23 20:44,2013/11/23 20:44,2013/11/23 20:51,3.72281,3.00391,3.14113,3.21079,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58087,0.13884,2013/11/23 21:04,2013/11/23 21:10,2013/11/23 21:11,2013/11/23 21:17,3.72265,3.00294,3.14178,3.21127,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.5799,0.14288,2013/11/23 21:31,2013/11/23 21:37,2013/11/23 21:37,2013/11/23 21:43,3.72265,2.99987,3.14275,3.21192,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57974,0.1432,2013/11/23 21:57,2013/11/23 22:03,2013/11/23 22:03,2013/11/23 22:10,3.72281,2.99987,3.14307,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58152,0.13851,2013/11/23 22:23,2013/11/23 22:29,2013/11/23 22:29,2013/11/23 22:36,3.72281,3.00278,3.14129,3.21079,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.5791,0.14368,2013/11/23 22:49,2013/11/23 22:55,2013/11/23 22:55,2013/11/23 23:02,3.72265,2.99987,3.14355,3.21241,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.5799,0.14013,2013/11/23 23:15,2013/11/23 23:21,2013/11/23 23:21,2013/11/23 23:28,3.72297,3.00294,3.14307,3.21273,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58055,0.13576,2013/11/23 23:41,2013/11/23 23:47,2013/11/23 23:47,2013/11/23 23:54,3.72297,3.00666,3.14242,3.2116,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.57974,0.14352,2013/11/24 0:07,2013/11/24 0:13,2013/11/24 0:13,2013/11/24 0:20,3.72313,2.99987,3.14339,3.21305,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58216,0.14094,2013/11/24 0:33,2013/11/24 0:39,2013/11/24 0:39,2013/11/24 0:46,3.72297,2.99987,3.14081,3.2103,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.57893,0.14385,2013/11/24 0:59,2013/11/24 1:05,2013/11/24 1:05,2013/11/24 1:12,3.72265,2.99987,3.14372,3.21337,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.58038,0.14304,2013/11/24 1:25,2013/11/24 1:31,2013/11/24 1:31,2013/11/24 1:38,3.72329,2.99987,3.14291,3.21224,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.5799,0.1432,2013/11/24 1:51,2013/11/24 1:57,2013/11/24 1:57,2013/11/24 2:04,3.72297,2.99987,3.14307,3.21257,cell_v_drop_MGL35_NCM_cell_2013_1
415,0.5799,0.14336,2013/11/24 2:17,2013/11/24 2:23,2013/11/24 2:24,2013/11/24 2:30,3.72313,2.99987,3.14323,3.21289,cell_v_drop_MGL35_NCM_cell_2013_1
411,0.58168,0.14142,2013/11/24 2:44,2013/11/24 2:50,2013/11/24 2:50,2013/11/24 2:57,3.72297,2.99987,3.14129,3.21095,cell_v_drop_MGL35_NCM_cell_2013_1
